id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
S;SUL;2026-07-11 06:00:00;10641.248999999996
SE;SUDESTE/CENTRO-OESTE;2026-07-11 06:00:00;34497.149000000005
N;NORTE;2026-07-11 07:00:00;8068.805000000002
NE;NORDESTE;2026-07-11 07:00:00;11962.354999999998
S;SUL;2026-07-11 07:00:00;11519.170000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-11 07:00:00;35849.555
N;NORTE;2026-07-11 08:00:00;8253.937
NE;NORDESTE;2026-07-11 08:00:00;12187.316999999995
S;SUL;2026-07-11 08:00:00;12715.249000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-11 08:00:00;36858.21200000001
N;NORTE;2026-07-11 09:00:00;8311.091
NE;NORDESTE;2026-07-11 09:00:00;11866.486000000004
S;SUL;2026-07-11 09:00:00;13694.377
SE;SUDESTE/CENTRO-OESTE;2026-07-11 09:00:00;37577.80499999999
N;NORTE;2026-07-11 10:00:00;8345.727
NE;NORDESTE;2026-07-11 10:00:00;11925.011
S;SUL;2026-07-11 10:00:00;14350.472999999998
SE;SUDESTE/CENTRO-OESTE;2026-07-11 10:00:00;38338.88100000001
N;NORTE;2026-07-11 11:00:00;8444.246
NE;NORDESTE;2026-07-11 11:00:00;11872.514
S;SUL;2026-07-11 11:00:00;14490.363
SE;SUDESTE/CENTRO-OESTE;2026-07-11 11:00:00;38798.015
N;NORTE;2026-07-11 12:00:00;8415.759999999998
NE;NORDESTE;2026-07-11 12:00:00;11729.422000000006
S;SUL;2026-07-11 12:00:00;13897.375999999998
SE;SUDESTE/CENTRO-OESTE;2026-07-11 12:00:00;38629.823
N;NORTE;2026-07-11 13:00:00;8479.311999999998
NE;NORDESTE;2026-07-11 13:00:00;11573.474999999997
S;SUL;2026-07-11 13:00:00;13350.952
SE;SUDESTE/CENTRO-OESTE;2026-07-11 13:00:00;38301.088
N;NORTE;2026-07-11 14:00:00;8610.484
NE;NORDESTE;2026-07-11 14:00:00;11641.438000000002
S;SUL;2026-07-11 14:00:00;12915.783
SE;SUDESTE/CENTRO-OESTE;2026-07-11 14:00:00;37810.597
N;NORTE;2026-07-11 15:00:00;8616.629
NE;NORDESTE;2026-07-11 15:00:00;12087.464000000004
S;SUL;2026-07-11 15:00:00;12888.979
SE;SUDESTE/CENTRO-OESTE;2026-07-11 15:00:00;38624.01500000001
N;NORTE;2026-07-11 16:00:00;8468.467999999999
NE;NORDESTE;2026-07-11 16:00:00;12888.500999999998
S;SUL;2026-07-11 16:00:00;13305.166000000005
SE;SUDESTE/CENTRO-OESTE;2026-07-11 16:00:00;40535.859
N;NORTE;2026-07-11 17:00:00;8400.164
NE;NORDESTE;2026-07-11 17:00:00;14018.936999999998
S;SUL;2026-07-11 17:00:00;14448.759999999997
SE;SUDESTE/CENTRO-OESTE;2026-07-11 17:00:00;44535.11499999999
N;NORTE;2026-07-11 18:00:00;8780.262
NE;NORDESTE;2026-07-11 18:00:00;15135.703000000003
S;SUL;2026-07-11 18:00:00;15284.130999999996
SE;SUDESTE/CENTRO-OESTE;2026-07-11 18:00:00;48140.17699999999
N;NORTE;2026-07-11 19:00:00;8911.423999999999
NE;NORDESTE;2026-07-11 19:00:00;14808.345
S;SUL;2026-07-11 19:00:00;14500.556000000004
SE;SUDESTE/CENTRO-OESTE;2026-07-11 19:00:00;46436.66099999999
N;NORTE;2026-07-11 20:00:00;8900.303
NE;NORDESTE;2026-07-11 20:00:00;14496.714
S;SUL;2026-07-11 20:00:00;13637.323
SE;SUDESTE/CENTRO-OESTE;2026-07-11 20:00:00;44272.806
N;NORTE;2026-07-11 21:00:00;8956.012999999999
NE;NORDESTE;2026-07-11 21:00:00;14379.188000000004
S;SUL;2026-07-11 21:00:00;13300.602
SE;SUDESTE/CENTRO-OESTE;2026-07-11 21:00:00;43522.342
N;NORTE;2026-07-11 22:00:00;9004.092
NE;NORDESTE;2026-07-11 22:00:00;14117.446000000004
S;SUL;2026-07-11 22:00:00;11976.205000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-11 22:00:00;40588.715
N;NORTE;2026-07-11 23:00:00;9003.477
NE;NORDESTE;2026-07-11 23:00:00;13821.521
S;SUL;2026-07-11 23:00:00;10923.548
SE;SUDESTE/CENTRO-OESTE;2026-07-11 23:00:00;38119.364
N;NORTE;2026-07-12 00:00:00;8912.337
NE;NORDESTE;2026-07-12 00:00:00;13404.513999999996
S;SUL;2026-07-12 00:00:00;9971.324
SE;SUDESTE/CENTRO-OESTE;2026-07-12 00:00:00;36051.649000000005
N;NORTE;2026-07-12 01:00:00;8711.048999999999
NE;NORDESTE;2026-07-12 01:00:00;12901.218999999996
S;SUL;2026-07-12 01:00:00;9212.484000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-12 01:00:00;34260.543999999994
N;NORTE;2026-07-12 02:00:00;8524.722
NE;NORDESTE;2026-07-12 02:00:00;12480.247
S;SUL;2026-07-12 02:00:00;8562.930000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-12 02:00:00;32656.758
N;NORTE;2026-07-12 03:00:00;8379.857
NE;NORDESTE;2026-07-12 03:00:00;12229.326
S;SUL;2026-07-12 03:00:00;8226.5
SE;SUDESTE/CENTRO-OESTE;2026-07-12 03:00:00;31715.177
N;NORTE;2026-07-12 04:00:00;8249.992999999999
NE;NORDESTE;2026-07-12 04:00:00;12102.662
S;SUL;2026-07-12 04:00:00;8125.681999999999
SE;SUDESTE/CENTRO-OESTE;2026-07-12 04:00:00;31381.519000000004
N;NORTE;2026-07-12 05:00:00;8033.226
NE;NORDESTE;2026-07-12 05:00:00;11806.084000000004
S;SUL;2026-07-12 05:00:00;8228.048999999999
SE;SUDESTE/CENTRO-OESTE;2026-07-12 05:00:00;31464.469
N;NORTE;2026-07-12 06:00:00;7825.653
NE;NORDESTE;2026-07-12 06:00:00;11417.423
S;SUL;2026-07-12 06:00:00;8477.182999999999
SE;SUDESTE/CENTRO-OESTE;2026-07-12 06:00:00;31843.63
N;NORTE;2026-07-12 07:00:00;7695.671
NE;NORDESTE;2026-07-12 07:00:00;11252.329000000002
S;SUL;2026-07-12 07:00:00;8897.294000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-12 07:00:00;32459.885
N;NORTE;2026-07-12 08:00:00;7633.041
NE;NORDESTE;2026-07-12 08:00:00;10723.151999999998
S;SUL;2026-07-12 08:00:00;9678.027
SE;SUDESTE/CENTRO-OESTE;2026-07-12 08:00:00;33733.959
N;NORTE;2026-07-12 09:00:00;7580.303000000001
NE;NORDESTE;2026-07-12 09:00:00;10301.587
S;SUL;2026-07-12 09:00:00;10283.218
SE;SUDESTE/CENTRO-OESTE;2026-07-12 09:00:00;34903.266
N;NORTE;2026-07-12 10:00:00;7625.096
NE;NORDESTE;2026-07-12 10:00:00;10181.367999999997
S;SUL;2026-07-12 10:00:00;10835.999
SE;SUDESTE/CENTRO-OESTE;2026-07-12 10:00:00;35845.852
N;NORTE;2026-07-12 11:00:00;7793.486
NE;NORDESTE;2026-07-12 11:00:00;10184.424999999996
S;SUL;2026-07-12 11:00:00;11225.023
SE;SUDESTE/CENTRO-OESTE;2026-07-12 11:00:00;36985.73999999999
N;NORTE;2026-07-12 12:00:00;7865.3409999999985
NE;NORDESTE;2026-07-12 12:00:00;10060.039000000004
S;SUL;2026-07-12 12:00:00;10674.004
SE;SUDESTE/CENTRO-OESTE;2026-07-12 12:00:00;37103.081000000006
N;NORTE;2026-07-12 13:00:00;8047.848
NE;NORDESTE;2026-07-12 13:00:00;9947.979000000005
S;SUL;2026-07-12 13:00:00;9999.686
SE;SUDESTE/CENTRO-OESTE;2026-07-12 13:00:00;36437.211
N;NORTE;2026-07-12 14:00:00;8130.105
NE;NORDESTE;2026-07-12 14:00:00;10029.489999999998
S;SUL;2026-07-12 14:00:00;9419.019
SE;SUDESTE/CENTRO-OESTE;2026-07-12 14:00:00;35678.317
N;NORTE;2026-07-12 15:00:00;8102.072999999999
NE;NORDESTE;2026-07-12 15:00:00;10768.141
S;SUL;2026-07-12 15:00:00;9467.491000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-12 15:00:00;35820.607
N;NORTE;2026-07-12 16:00:00;8065.193999999999
NE;NORDESTE;2026-07-12 16:00:00;11889.565
S;SUL;2026-07-12 16:00:00;10426.679
SE;SUDESTE/CENTRO-OESTE;2026-07-12 16:00:00;37740.051
N;NORTE;2026-07-12 17:00:00;8145.092000000001
NE;NORDESTE;2026-07-12 17:00:00;13338.353000000005
S;SUL;2026-07-12 17:00:00;12427.828
SE;SUDESTE/CENTRO-OESTE;2026-07-12 17:00:00;41814.868
N;NORTE;2026-07-12 18:00:00;8532.245000000003
NE;NORDESTE;2026-07-12 18:00:00;14321.237999999998
S;SUL;2026-07-12 18:00:00;14616.054999999997
SE;SUDESTE/CENTRO-OESTE;2026-07-12 18:00:00;45295.044
N;NORTE;2026-07-12 19:00:00;8789.799
NE;NORDESTE;2026-07-12 19:00:00;14151.875000000002
S;SUL;2026-07-12 19:00:00;14432.149999999994
SE;SUDESTE/CENTRO-OESTE;2026-07-12 19:00:00;44082.96700000001
N;NORTE;2026-07-12 20:00:00;8933.714
NE;NORDESTE;2026-07-12 20:00:00;14042.008000000002
S;SUL;2026-07-12 20:00:00;13873.145
SE;SUDESTE/CENTRO-OESTE;2026-07-12 20:00:00;42783.03800000001
N;NORTE;2026-07-12 21:00:00;9081.429
NE;NORDESTE;2026-07-12 21:00:00;14122.226000000002
S;SUL;2026-07-12 21:00:00;13209.47
SE;SUDESTE/CENTRO-OESTE;2026-07-12 21:00:00;41346.043
N;NORTE;2026-07-12 22:00:00;9266.08
NE;NORDESTE;2026-07-12 22:00:00;13929.699000000002
S;SUL;2026-07-12 22:00:00;12181.098000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-12 22:00:00;39408.225000000006
N;NORTE;2026-07-12 23:00:00;9285.115000000002
NE;NORDESTE;2026-07-12 23:00:00;13598.867999999997
S;SUL;2026-07-12 23:00:00;10993.706
SE;SUDESTE/CENTRO-OESTE;2026-07-12 23:00:00;36878.148
N;NORTE;2026-07-13 00:00:00;9176.403
NE;NORDESTE;2026-07-13 00:00:00;13141.275
S;SUL;2026-07-13 00:00:00;10042.07
SE;SUDESTE/CENTRO-OESTE;2026-07-13 00:00:00;34681.028
N;NORTE;2026-07-13 01:00:00;8994.533
NE;NORDESTE;2026-07-13 01:00:00;12772.357999999997
S;SUL;2026-07-13 01:00:00;9503.575999999995
SE;SUDESTE/CENTRO-OESTE;2026-07-13 01:00:00;33250.07099999999
N;NORTE;2026-07-13 02:00:00;8809.359
NE;NORDESTE;2026-07-13 02:00:00;12382.415999999996
S;SUL;2026-07-13 02:00:00;9247.634999999998
SE;SUDESTE/CENTRO-OESTE;2026-07-13 02:00:00;32388.175
N;NORTE;2026-07-13 03:00:00;8634.625
NE;NORDESTE;2026-07-13 03:00:00;12302.613
S;SUL;2026-07-13 03:00:00;9268.801000000003
SE;SUDESTE/CENTRO-OESTE;2026-07-13 03:00:00;31983.998
N;NORTE;2026-07-13 04:00:00;8459.824
NE;NORDESTE;2026-07-13 04:00:00;12295.148
S;SUL;2026-07-13 04:00:00;9479.04
SE;SUDESTE/CENTRO-OESTE;2026-07-13 04:00:00;32547.881
N;NORTE;2026-07-13 05:00:00;8310.984
NE;NORDESTE;2026-07-13 05:00:00;12409.088
S;SUL;2026-07-13 05:00:00;10343.165
SE;SUDESTE/CENTRO-OESTE;2026-07-13 05:00:00;34303.058999999994
N;NORTE;2026-07-13 06:00:00;8065.123999999999
NE;NORDESTE;2026-07-13 06:00:00;12369.707
S;SUL;2026-07-13 06:00:00;12053.895
SE;SUDESTE/CENTRO-OESTE;2026-07-13 06:00:00;37480.97599999999
N;NORTE;2026-07-13 07:00:00;8120.157
NE;NORDESTE;2026-07-13 07:00:00;12597.511
S;SUL;2026-07-13 07:00:00;13912.157
SE;SUDESTE/CENTRO-OESTE;2026-07-13 07:00:00;40231.647
N;NORTE;2026-07-13 08:00:00;8642.364000000001
NE;NORDESTE;2026-07-13 08:00:00;12943.501000000006
S;SUL;2026-07-13 08:00:00;15101.347
SE;SUDESTE/CENTRO-OESTE;2026-07-13 08:00:00;41738.84500000001
N;NORTE;2026-07-13 09:00:00;8918.932
NE;NORDESTE;2026-07-13 09:00:00;13063.575000000004
S;SUL;2026-07-13 09:00:00;15200.693
SE;SUDESTE/CENTRO-OESTE;2026-07-13 09:00:00;42076.58300000001
N;NORTE;2026-07-13 10:00:00;9065.289
NE;NORDESTE;2026-07-13 10:00:00;13481.440999999995
S;SUL;2026-07-13 10:00:00;15324.31
SE;SUDESTE/CENTRO-OESTE;2026-07-13 10:00:00;42360.167
N;NORTE;2026-07-13 11:00:00;9231.032
NE;NORDESTE;2026-07-13 11:00:00;13581.976000000004
S;SUL;2026-07-13 11:00:00;15219.67
SE;SUDESTE/CENTRO-OESTE;2026-07-13 11:00:00;42071.23399999999
N;NORTE;2026-07-13 12:00:00;9279.77
NE;NORDESTE;2026-07-13 12:00:00;13259.454000000002
S;SUL;2026-07-13 12:00:00;13776.034
SE;SUDESTE/CENTRO-OESTE;2026-07-13 12:00:00;41444.47400000002
N;NORTE;2026-07-13 13:00:00;9492.647
NE;NORDESTE;2026-07-13 13:00:00;13498.226
S;SUL;2026-07-13 13:00:00;13869.234000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-13 13:00:00;41595.628
N;NORTE;2026-07-13 14:00:00;9595.412
NE;NORDESTE;2026-07-13 14:00:00;13981.608000000002
S;SUL;2026-07-13 14:00:00;13978.561999999998
SE;SUDESTE/CENTRO-OESTE;2026-07-13 14:00:00;41607.278000000006
N;NORTE;2026-07-13 15:00:00;9501.951
NE;NORDESTE;2026-07-13 15:00:00;14354.056
S;SUL;2026-07-13 15:00:00;14137.832000000004
SE;SUDESTE/CENTRO-OESTE;2026-07-13 15:00:00;42148.026
N;NORTE;2026-07-13 16:00:00;9430.69
NE;NORDESTE;2026-07-13 16:00:00;14915.04
S;SUL;2026-07-13 16:00:00;14997.557000000004
SE;SUDESTE/CENTRO-OESTE;2026-07-13 16:00:00;43677.26800000002
N;NORTE;2026-07-13 17:00:00;9219.891
NE;NORDESTE;2026-07-13 17:00:00;15001.725000000002
S;SUL;2026-07-13 17:00:00;16064.6
SE;SUDESTE/CENTRO-OESTE;2026-07-13 17:00:00;46177.34200000001
N;NORTE;2026-07-13 18:00:00;9098.492
NE;NORDESTE;2026-07-13 18:00:00;15436.838999999998
S;SUL;2026-07-13 18:00:00;17896.677
SE;SUDESTE/CENTRO-OESTE;2026-07-13 18:00:00;49818.47100000003
N;NORTE;2026-07-13 19:00:00;9363.929
NE;NORDESTE;2026-07-13 19:00:00;15250.141999999998
S;SUL;2026-07-13 19:00:00;17938.384
SE;SUDESTE/CENTRO-OESTE;2026-07-13 19:00:00;49365.684
N;NORTE;2026-07-13 20:00:00;9481.685
NE;NORDESTE;2026-07-13 20:00:00;15113.124
S;SUL;2026-07-13 20:00:00;17162.856999999996
SE;SUDESTE/CENTRO-OESTE;2026-07-13 20:00:00;47969.28899999998
N;NORTE;2026-07-13 21:00:00;9686.383999999998
NE;NORDESTE;2026-07-13 21:00:00;15627.000999999998
S;SUL;2026-07-13 21:00:00;16209.633999999996
SE;SUDESTE/CENTRO-OESTE;2026-07-13 21:00:00;46157.923
N;NORTE;2026-07-13 22:00:00;9815.752000000002
NE;NORDESTE;2026-07-13 22:00:00;15622.195999999998
S;SUL;2026-07-13 22:00:00;14706.938
SE;SUDESTE/CENTRO-OESTE;2026-07-13 22:00:00;43130.86099999999
N;NORTE;2026-07-13 23:00:00;9620.445
NE;NORDESTE;2026-07-13 23:00:00;15084.268999999997
S;SUL;2026-07-13 23:00:00;12876.199000000004
SE;SUDESTE/CENTRO-OESTE;2026-07-13 23:00:00;39541.37199999999
N;NORTE;2026-07-14 00:00:00;9440.635
NE;NORDESTE;2026-07-14 00:00:00;14493.672000000002
S;SUL;2026-07-14 00:00:00;11541.777
SE;SUDESTE/CENTRO-OESTE;2026-07-14 00:00:00;36772.78600000001
N;NORTE;2026-07-14 01:00:00;9214.904
NE;NORDESTE;2026-07-14 01:00:00;14081.089
S;SUL;2026-07-14 01:00:00;10658.056999999995
SE;SUDESTE/CENTRO-OESTE;2026-07-14 01:00:00;34628.67699999999
N;NORTE;2026-07-14 02:00:00;8982.314
NE;NORDESTE;2026-07-14 02:00:00;13814.783999999998
S;SUL;2026-07-14 02:00:00;10195.951000000005
SE;SUDESTE/CENTRO-OESTE;2026-07-14 02:00:00;33629.216
N;NORTE;2026-07-14 03:00:00;8762.648
NE;NORDESTE;2026-07-14 03:00:00;13573.514
S;SUL;2026-07-14 03:00:00;10085.707999999997
SE;SUDESTE/CENTRO-OESTE;2026-07-14 03:00:00;33244.01299999999
N;NORTE;2026-07-14 04:00:00;8594.318000000001
NE;NORDESTE;2026-07-14 04:00:00;13401.426
S;SUL;2026-07-14 04:00:00;10233.375000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-14 04:00:00;33478.49
N;NORTE;2026-07-14 05:00:00;8442.930999999997
NE;NORDESTE;2026-07-14 05:00:00;13344.499000000002
S;SUL;2026-07-14 05:00:00;11005.198000000004
SE;SUDESTE/CENTRO-OESTE;2026-07-14 05:00:00;35089.783
N;NORTE;2026-07-14 06:00:00;8191.487000000002
NE;NORDESTE;2026-07-14 06:00:00;13190.913
S;SUL;2026-07-14 06:00:00;12678.639000000005
SE;SUDESTE/CENTRO-OESTE;2026-07-14 06:00:00;37806.655
N;NORTE;2026-07-14 07:00:00;8218.703
NE;NORDESTE;2026-07-14 07:00:00;13423.791
S;SUL;2026-07-14 07:00:00;14523.89
SE;SUDESTE/CENTRO-OESTE;2026-07-14 07:00:00;40012.92999999999
N;NORTE;2026-07-14 08:00:00;8717.795
NE;NORDESTE;2026-07-14 08:00:00;13834.721999999998
S;SUL;2026-07-14 08:00:00;15614.217999999992
SE;SUDESTE/CENTRO-OESTE;2026-07-14 08:00:00;39865.883
N;NORTE;2026-07-14 09:00:00;9024.646
NE;NORDESTE;2026-07-14 09:00:00;13983.531
S;SUL;2026-07-14 09:00:00;15360.982999999998
SE;SUDESTE/CENTRO-OESTE;2026-07-14 09:00:00;39712.29
N;NORTE;2026-07-14 10:00:00;9179.311000000002
NE;NORDESTE;2026-07-14 10:00:00;14306.849
S;SUL;2026-07-14 10:00:00;15132.239
SE;SUDESTE/CENTRO-OESTE;2026-07-14 10:00:00;40759.471
N;NORTE;2026-07-14 11:00:00;9162.339
NE;NORDESTE;2026-07-14 11:00:00;14135.228000000005
S;SUL;2026-07-14 11:00:00;14789.710999999998
SE;SUDESTE/CENTRO-OESTE;2026-07-14 11:00:00;40809.727
N;NORTE;2026-07-14 12:00:00;9111.292
NE;NORDESTE;2026-07-14 12:00:00;13761.292000000003
S;SUL;2026-07-14 12:00:00;13343.192
SE;SUDESTE/CENTRO-OESTE;2026-07-14 12:00:00;40392.065
N;NORTE;2026-07-14 13:00:00;9415.911
NE;NORDESTE;2026-07-14 13:00:00;14098.476000000002
S;SUL;2026-07-14 13:00:00;13541.141
SE;SUDESTE/CENTRO-OESTE;2026-07-14 13:00:00;40758.427
N;NORTE;2026-07-14 14:00:00;9626.32
NE;NORDESTE;2026-07-14 14:00:00;14561.855000000003
S;SUL;2026-07-14 14:00:00;13669.572999999997
SE;SUDESTE/CENTRO-OESTE;2026-07-14 14:00:00;40760.092
N;NORTE;2026-07-14 15:00:00;9703.332
NE;NORDESTE;2026-07-14 15:00:00;14653.631999999994
S;SUL;2026-07-14 15:00:00;14134.091
SE;SUDESTE/CENTRO-OESTE;2026-07-14 15:00:00;41607.286
N;NORTE;2026-07-14 16:00:00;9361.423
NE;NORDESTE;2026-07-14 16:00:00;14724.715
S;SUL;2026-07-14 16:00:00;15065.857999999997
SE;SUDESTE/CENTRO-OESTE;2026-07-14 16:00:00;43129.84100000002
N;NORTE;2026-07-14 17:00:00;9023.669999999998
NE;NORDESTE;2026-07-14 17:00:00;14991.676999999998
S;SUL;2026-07-14 17:00:00;16034.478
SE;SUDESTE/CENTRO-OESTE;2026-07-14 17:00:00;45781.21800000001
N;NORTE;2026-07-14 18:00:00;8933.991999999998
NE;NORDESTE;2026-07-14 18:00:00;15368.142999999996
S;SUL;2026-07-14 18:00:00;18205.538
SE;SUDESTE/CENTRO-OESTE;2026-07-14 18:00:00;50446.49800000001
N;NORTE;2026-07-14 19:00:00;9161.318
NE;NORDESTE;2026-07-14 19:00:00;15032.641000000003
S;SUL;2026-07-14 19:00:00;18185.003
SE;SUDESTE/CENTRO-OESTE;2026-07-14 19:00:00;49667.23200000001
N;NORTE;2026-07-14 20:00:00;9211.503
NE;NORDESTE;2026-07-14 20:00:00;14902.068999999996
S;SUL;2026-07-14 20:00:00;17315.359999999997
SE;SUDESTE/CENTRO-OESTE;2026-07-14 20:00:00;48106.85600000001
N;NORTE;2026-07-14 21:00:00;9405.267
NE;NORDESTE;2026-07-14 21:00:00;15419.22
S;SUL;2026-07-14 21:00:00;16347.140000000005
SE;SUDESTE/CENTRO-OESTE;2026-07-14 21:00:00;46151.90999999998
N;NORTE;2026-07-14 22:00:00;9546.898
NE;NORDESTE;2026-07-14 22:00:00;15348.084999999995
S;SUL;2026-07-14 22:00:00;14854.106
SE;SUDESTE/CENTRO-OESTE;2026-07-14 22:00:00;42885.619
N;NORTE;2026-07-14 23:00:00;9537.883
NE;NORDESTE;2026-07-14 23:00:00;14922.674
S;SUL;2026-07-14 23:00:00;13096.551999999998
SE;SUDESTE/CENTRO-OESTE;2026-07-14 23:00:00;39174.57699999999
N;NORTE;2026-07-15 00:00:00;9371.611
NE;NORDESTE;2026-07-15 00:00:00;14455.07
S;SUL;2026-07-15 00:00:00;11687.871
SE;SUDESTE/CENTRO-OESTE;2026-07-15 00:00:00;36255.149
N;NORTE;2026-07-15 01:00:00;9132.509999999998
NE;NORDESTE;2026-07-15 01:00:00;14037.832000000002
S;SUL;2026-07-15 01:00:00;10847.026000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-15 01:00:00;34249.31699999999
N;NORTE;2026-07-15 02:00:00;8933.139000000001
NE;NORDESTE;2026-07-15 02:00:00;13669.587000000003
S;SUL;2026-07-15 02:00:00;10300.886
SE;SUDESTE/CENTRO-OESTE;2026-07-15 02:00:00;33130.999
N;NORTE;2026-07-15 03:00:00;8732.498
NE;NORDESTE;2026-07-15 03:00:00;13413.719999999994
S;SUL;2026-07-15 03:00:00;10132.148
SE;SUDESTE/CENTRO-OESTE;2026-07-15 03:00:00;32594.22799999999
N;NORTE;2026-07-15 04:00:00;8580.460000000001
NE;NORDESTE;2026-07-15 04:00:00;13306.582999999991
S;SUL;2026-07-15 04:00:00;10244.033
SE;SUDESTE/CENTRO-OESTE;2026-07-15 04:00:00;32943.66600000002
N;NORTE;2026-07-15 05:00:00;8396.417
NE;NORDESTE;2026-07-15 05:00:00;13196.140000000005
S;SUL;2026-07-15 05:00:00;11059.723000000002
SE;SUDESTE/CENTRO-OESTE;2026-07-15 05:00:00;34503.541000000005
N;NORTE;2026-07-15 06:00:00;8135.475
NE;NORDESTE;2026-07-15 06:00:00;13088.163999999992
S;SUL;2026-07-15 06:00:00;12771.039
SE;SUDESTE/CENTRO-OESTE;2026-07-15 06:00:00;37357.044
N;NORTE;2026-07-15 07:00:00;8195.255000000001
NE;NORDESTE;2026-07-15 07:00:00;13493.354000000008
S;SUL;2026-07-15 07:00:00;14454.676
SE;SUDESTE/CENTRO-OESTE;2026-07-15 07:00:00;39992.95399999998
N;NORTE;2026-07-15 08:00:00;8549.422999999999
NE;NORDESTE;2026-07-15 08:00:00;14152.241999999998
S;SUL;2026-07-15 08:00:00;15387.700999999995
SE;SUDESTE/CENTRO-OESTE;2026-07-15 08:00:00;41115.254
N;NORTE;2026-07-15 09:00:00;8624.647
NE;NORDESTE;2026-07-15 09:00:00;14174.28
S;SUL;2026-07-15 09:00:00;14906.639
SE;SUDESTE/CENTRO-OESTE;2026-07-15 09:00:00;40967.657
N;NORTE;2026-07-15 10:00:00;8542.349
NE;NORDESTE;2026-07-15 10:00:00;14050.332
S;SUL;2026-07-15 10:00:00;14726.911
SE;SUDESTE/CENTRO-OESTE;2026-07-15 10:00:00;41250.455
N;NORTE;2026-07-15 11:00:00;8726.974
NE;NORDESTE;2026-07-15 11:00:00;13937.261999999995
S;SUL;2026-07-15 11:00:00;14346.462
SE;SUDESTE/CENTRO-OESTE;2026-07-15 11:00:00;41336.09299999999
N;NORTE;2026-07-15 12:00:00;8752.158
NE;NORDESTE;2026-07-15 12:00:00;13289.656000000004
S;SUL;2026-07-15 12:00:00;12974.238999999998
SE;SUDESTE/CENTRO-OESTE;2026-07-15 12:00:00;40914.188
N;NORTE;2026-07-15 13:00:00;8941.548
NE;NORDESTE;2026-07-15 13:00:00;13553.694
S;SUL;2026-07-15 13:00:00;13198.46
SE;SUDESTE/CENTRO-OESTE;2026-07-15 13:00:00;41436.398
N;NORTE;2026-07-15 14:00:00;9227.012
NE;NORDESTE;2026-07-15 14:00:00;14011.188
S;SUL;2026-07-15 14:00:00;13509.228
SE;SUDESTE/CENTRO-OESTE;2026-07-15 14:00:00;41834.06800000001
N;NORTE;2026-07-15 15:00:00;9243.357
NE;NORDESTE;2026-07-15 15:00:00;14049.556000000004
S;SUL;2026-07-15 15:00:00;13967.559
SE;SUDESTE/CENTRO-OESTE;2026-07-15 15:00:00;42704.22
N;NORTE;2026-07-15 16:00:00;9036.101
NE;NORDESTE;2026-07-15 16:00:00;14387.057
S;SUL;2026-07-15 16:00:00;14831.428
SE;SUDESTE/CENTRO-OESTE;2026-07-15 16:00:00;44165.742
N;NORTE;2026-07-15 17:00:00;8735.918
NE;NORDESTE;2026-07-15 17:00:00;14804.919000000004
S;SUL;2026-07-15 17:00:00;15620.852
SE;SUDESTE/CENTRO-OESTE;2026-07-15 17:00:00;46060.877
N;NORTE;2026-07-15 18:00:00;8569.422999999999
NE;NORDESTE;2026-07-15 18:00:00;15127.701999999996
S;SUL;2026-07-15 18:00:00;17762.645999999997
SE;SUDESTE/CENTRO-OESTE;2026-07-15 18:00:00;50812.19899999999
N;NORTE;2026-07-15 19:00:00;8785.880000000001
NE;NORDESTE;2026-07-15 19:00:00;14325.124
S;SUL;2026-07-15 19:00:00;17467.214
SE;SUDESTE/CENTRO-OESTE;2026-07-15 19:00:00;49766.23499999999
N;NORTE;2026-07-15 20:00:00;8830.974
NE;NORDESTE;2026-07-15 20:00:00;14081.230999999992
S;SUL;2026-07-15 20:00:00;16629.544999999995
SE;SUDESTE/CENTRO-OESTE;2026-07-15 20:00:00;48400.90600000002
N;NORTE;2026-07-15 21:00:00;8521.014
NE;NORDESTE;2026-07-15 21:00:00;14378.945000000009
S;SUL;2026-07-15 21:00:00;15747.484
SE;SUDESTE/CENTRO-OESTE;2026-07-15 21:00:00;46642.328
N;NORTE;2026-07-15 22:00:00;8444.155
NE;NORDESTE;2026-07-15 22:00:00;14300.364
S;SUL;2026-07-15 22:00:00;14381.186
SE;SUDESTE/CENTRO-OESTE;2026-07-15 22:00:00;43607.117
N;NORTE;2026-07-15 23:00:00;8636.507
NE;NORDESTE;2026-07-15 23:00:00;13925.307000000004
S;SUL;2026-07-15 23:00:00;12753.446
SE;SUDESTE/CENTRO-OESTE;2026-07-15 23:00:00;39895.159
N;NORTE;2026-07-16 00:00:00;8855.141
NE;NORDESTE;2026-07-16 00:00:00;13395.668999999998
S;SUL;2026-07-16 00:00:00;11446.361
SE;SUDESTE/CENTRO-OESTE;2026-07-16 00:00:00;36670.654
N;NORTE;2026-07-16 01:00:00;8730.161
NE;NORDESTE;2026-07-16 01:00:00;12990.176000000003
